Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-04-23,03:52:00,CNR1015237,Success,724181,Prime Plus,Area 31,Area 29,6.33,6.98,0,,0,,0,,1200.65,3.9,4.4,4.9
2025-04-26,05:38:00,CNR9202327,Incomplete,666677,Mini,Area 30,Area 2,,,0,,0,,1,Other Issue,,,,
2025-04-10,19:15:00,CNR7351457,Other,722418,Bike,Area 25,Area 36,,,0,,0,,0,,,,,
2025-04-20,06:19:00,CNR7437622,Success,867158,Bike,Area 34,Area 29,5.36,4.86,0,,0,,0,,601.59,17.18,3.6,4.4
2025-04-06,01:32:00,CNR9135044,Success,691125,Auto,Area 49,Area 23,5.74,3.02,0,,0,,0,,598.11,11.3,3.3,4.7
2025-04-06,09:38:00,CNR0022610,Cancelled by Driver,746484,Bike,Area 16,Area 19,,,0,,1,More than permitted people in there,0,,,,,
2025-04-02,05:49:00,CNR1702294,Cancelled by Driver,895850,eBike,Area 18,Area 28,,,0,,1,Customer related issue,0,,,,,
2025-04-28,01:13:00,CNR0844820,Cancelled by Customer,392187,Prime SUV,Area 4,Area 44,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-26,11:51:00,CNR9910707,Cancelled by Driver,775968,Prime Sedan,Area 26,Area 32,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-17,01:52:00,CNR6915291,Success,473943,Prime SUV,Area 27,Area 7,7.07,3.63,0,,0,,0,,108.86,15.9,3.3,3.6
2025-04-21,15:00:00,CNR0409832,Success,824474,Prime Sedan,Area 12,Area 28,6.1,7.46,0,,0,,0,,104.69,12.01,3.7,3.6
2025-04-05,21:22:00,CNR5602734,Cancelled by Driver,250457,Bike,Area 35,Area 13,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-24,17:10:00,CNR8569900,Success,959193,eBike,Area 45,Area 27,4.16,3.22,0,,0,,0,,109.1,4.07,4.8,4.9
2025-04-25,21:22:00,CNR0090144,Cancelled by Driver,115822,Prime Plus,Area 27,Area 7,,,0,,1,Customer related issue,0,,,,,
2025-04-28,09:46:00,CNR5610140,Success,933154,Auto,Area 36,Area 42,6.01,11.1,0,,0,,0,,600.45,7.55,3.1,4.4
2025-04-14,01:00:00,CNR8749987,Success,382738,Prime SUV,Area 29,Area 16,2.88,4.34,0,,0,,0,,402.16,8.04,3,4
2025-04-09,22:02:00,CNR3408592,Other,670282,Prime Sedan,Area 19,Area 18,,,0,,0,,0,,,,,
2025-04-10,14:36:00,CNR3701369,Success,772138,Prime Sedan,Area 10,Area 38,8.3,3.33,0,,0,,0,,309.37,12.25,4,3.7
2025-04-13,14:55:00,CNR3307853,Success,322012,Prime SUV,Area 27,Area 2,4.36,10.86,0,,0,,0,,706.75,4.77,4.6,3.1
2025-04-24,09:31:00,CNR2144547,Success,236179,Bike,Area 16,Area 43,4.08,9.2,0,,0,,0,,402.57,10.25,4.9,4.4
2025-04-22,14:16:00,CNR9925478,Success,432440,Prime SUV,Area 41,Area 21,9.84,9.95,0,,0,,0,,206.35,16.06,3.7,4
2025-04-17,01:03:00,CNR2335171,Success,178649,Prime SUV,Area 31,Area 37,6.14,8.27,0,,0,,0,,200.01,14.6,3.7,3.5
2025-04-01,17:13:00,CNR1294271,Incomplete,625700,Bike,Area 18,Area 32,,,0,,0,,1,Customer Demand,,,,
2025-04-01,01:11:00,CNR9633750,Success,640493,Auto,Area 44,Area 35,3.16,3.19,0,,0,,0,,508.17,19.19,3.6,4
2025-04-05,03:56:00,CNR6293377,Other,599813,Mini,Area 47,Area 19,,,0,,0,,0,,,,,
2025-04-19,16:53:00,CNR2645709,Success,188320,Bike,Area 19,Area 15,6.04,3.25,0,,0,,0,,1209.71,23.56,3.4,3.2
2025-04-21,14:18:00,CNR7635643,Success,679449,Mini,Area 36,Area 40,8.66,9,0,,0,,0,,492.14,7.65,3.4,3
2025-04-30,23:52:00,CNR6395516,Success,420430,Mini,Area 25,Area 19,2.5,4.69,0,,0,,0,,90.98,11.19,4.9,4.5
2025-04-03,04:30:00,CNR0776874,Success,424398,Prime Plus,Area 42,Area 40,6.47,4.87,0,,0,,0,,104.62,3.75,4.9,4
2025-04-01,09:09:00,CNR2815360,Incomplete,941984,Bike,Area 14,Area 11,,,0,,0,,1,Other Issue,,,,
2025-04-21,09:36:00,CNR2234369,Success,621243,Auto,Area 31,Area 39,7.02,4.64,0,,0,,0,,396.85,23.61,5,3.7
2025-04-17,15:32:00,CNR6958491,Cancelled by Customer,704411,Prime SUV,Area 5,Area 17,,,1,AC is not working,0,,0,,,,,
2025-04-17,21:25:00,CNR1156082,Other,124646,Mini,Area 11,Area 10,,,0,,0,,0,,,,,
2025-04-09,10:29:00,CNR4960844,Success,271793,Bike,Area 1,Area 15,9.44,10.93,0,,0,,0,,495.85,23.89,3.1,4.8
2025-04-03,14:52:00,CNR2468804,Cancelled by Customer,234605,Bike,Area 45,Area 10,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-09,23:41:00,CNR5061346,Cancelled by Customer,203297,Mini,Area 44,Area 9,,,1,Change of plans,0,,0,,,,,
2025-04-30,17:31:00,CNR7093628,Other,375390,Prime SUV,Area 29,Area 44,,,0,,0,,0,,,,,
2025-04-18,05:39:00,CNR5966554,Cancelled by Driver,670283,eBike,Area 45,Area 4,,,0,,1,More than permitted people in there,0,,,,,
2025-04-20,22:15:00,CNR2057853,Cancelled by Customer,317216,Prime SUV,Area 31,Area 16,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-18,09:05:00,CNR7861446,Success,154304,Prime SUV,Area 37,Area 25,6.12,3.89,0,,0,,0,,93.57,9.42,4.4,3.9
2025-04-14,04:28:00,CNR3482519,Success,546455,eBike,Area 21,Area 18,2.79,11.31,0,,0,,0,,206.85,2.86,3.1,3.8
2025-04-11,14:13:00,CNR5042276,Success,879517,Prime Plus,Area 26,Area 18,3.52,5.13,0,,0,,0,,508.99,5.77,4.7,3.9
2025-04-24,18:23:00,CNR5858343,Success,608679,Mini,Area 7,Area 38,4.06,5.09,0,,0,,0,,392.72,4.83,3,3.7
2025-04-16,20:12:00,CNR9750929,Success,639915,Prime SUV,Area 44,Area 48,3.76,4.02,0,,0,,0,,105.88,11.54,4,4.8
2025-04-13,13:25:00,CNR4228176,Success,161439,Prime Plus,Area 7,Area 26,9.94,6.13,0,,0,,0,,798.17,13.61,4.1,4.9
2025-04-22,10:08:00,CNR0293320,Success,120437,Prime SUV,Area 45,Area 4,3.04,11,0,,0,,0,,305.75,16.55,4.9,4.1
2025-04-30,14:16:00,CNR6118328,Success,308083,Bike,Area 34,Area 36,6.93,4.7,0,,0,,0,,509.97,3.09,4.9,3.1
2025-04-11,09:48:00,CNR2521981,Success,812638,Prime SUV,Area 32,Area 6,5.66,10.01,0,,0,,0,,402.99,6.78,4.6,3.4
2025-04-01,12:47:00,CNR7375769,Incomplete,613898,eBike,Area 18,Area 49,,,0,,0,,1,Customer Demand,,,,
2025-04-20,12:08:00,CNR7225733,Success,886179,Auto,Area 45,Area 40,3.1,3.18,0,,0,,0,,1200.46,20.9,3.6,3.3
2025-04-07,16:03:00,CNR1085781,Success,784648,Mini,Area 36,Area 41,6.3,4.11,0,,0,,0,,95.29,12.26,4.4,4
2025-04-23,04:34:00,CNR7338700,Success,198390,eBike,Area 25,Area 3,2.21,7.71,0,,0,,0,,303.37,21.77,4.4,4.5
2025-04-20,11:16:00,CNR4424900,Success,274806,Prime SUV,Area 9,Area 27,5.74,9.01,0,,0,,0,,795.28,18.92,4.3,4.3
2025-04-03,04:34:00,CNR3911243,Success,887187,Auto,Area 22,Area 9,3.9,10.55,0,,0,,0,,90.73,14.23,4.8,3.9
2025-04-17,02:03:00,CNR9742668,Success,446645,Prime SUV,Area 33,Area 1,3.25,7.01,0,,0,,0,,293.57,9.89,4.1,3.7
2025-04-01,20:16:00,CNR5422092,Other,285184,Auto,Area 3,Area 16,,,0,,0,,0,,,,,
2025-04-19,00:07:00,CNR8126120,Cancelled by Customer,581113,Prime Plus,Area 39,Area 2,,,1,Wrong Address,0,,0,,,,,
2025-04-21,00:10:00,CNR1039569,Success,277431,Prime Plus,Area 11,Area 31,9.14,6.47,0,,0,,0,,104.29,15.5,4,4.8
2025-04-19,17:52:00,CNR0349093,Cancelled by Driver,286667,Mini,Area 40,Area 40,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-24,15:47:00,CNR6985713,Cancelled by Driver,797758,Auto,Area 7,Area 32,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-06,12:51:00,CNR8023758,Success,154886,Prime SUV,Area 7,Area 31,5.47,9.93,0,,0,,0,,599.09,5.83,3.2,3.9
2025-04-18,03:22:00,CNR2875999,Success,475133,Bike,Area 22,Area 11,5.92,5.06,0,,0,,0,,295.8,11.19,4,3.5
2025-04-25,07:29:00,CNR2029112,Cancelled by Customer,749150,Mini,Area 43,Area 47,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-28,22:54:00,CNR6942501,Success,841947,Auto,Area 11,Area 8,6.24,9.28,0,,0,,0,,395.59,15.27,3.4,3.2
2025-04-19,03:55:00,CNR2851717,Success,275463,Mini,Area 13,Area 31,3.65,6.02,0,,0,,0,,594.71,7.2,4.8,4.8
2025-04-09,02:45:00,CNR4102272,Incomplete,907738,Mini,Area 10,Area 7,,,0,,0,,1,Customer Demand,,,,
2025-04-23,09:56:00,CNR7878255,Success,292538,Prime Plus,Area 1,Area 14,4.17,3.08,0,,0,,0,,206.47,18.57,4.8,3.1
2025-04-07,00:22:00,CNR3161790,Success,813433,Prime SUV,Area 40,Area 3,8.83,4.32,0,,0,,0,,404.62,18.36,3.5,3.9
2025-04-05,05:05:00,CNR5031265,Success,568819,Prime Plus,Area 13,Area 19,4.5,5.5,0,,0,,0,,790.27,21.51,3.3,3.3
2025-04-24,09:48:00,CNR6056886,Success,215465,Prime Sedan,Area 43,Area 19,3.84,6.82,0,,0,,0,,293.37,12.95,4.8,3.5
2025-04-14,14:26:00,CNR1413587,Success,291094,Mini,Area 37,Area 3,3.8,3.93,0,,0,,0,,503.72,24.9,4.5,4.5
2025-04-30,13:53:00,CNR4879996,Success,306589,eBike,Area 13,Area 11,5.22,7.19,0,,0,,0,,590.81,9.73,3.8,3.7
2025-04-11,16:11:00,CNR7770441,Success,768216,Prime SUV,Area 17,Area 5,4,10.76,0,,0,,0,,491.12,1.32,4,3.4
2025-04-09,03:53:00,CNR2010771,Success,449672,Mini,Area 43,Area 38,4.93,5.11,0,,0,,0,,206.81,3.5,4.1,4.8
2025-04-24,00:58:00,CNR7214264,Success,162831,Prime SUV,Area 27,Area 49,2.47,8.41,0,,0,,0,,409.82,23.09,4.5,3.6
2025-04-08,06:52:00,CNR7890700,Cancelled by Driver,442196,Auto,Area 39,Area 12,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-08,08:50:00,CNR6664048,Success,766222,Bike,Area 4,Area 3,9.13,6.12,0,,0,,0,,506.62,7.87,3.6,4.8
2025-04-25,06:45:00,CNR0598123,Cancelled by Driver,890108,Prime Plus,Area 38,Area 36,,,0,,1,More than permitted people in there,0,,,,,
2025-04-02,07:03:00,CNR3259769,Success,639382,Auto,Area 32,Area 13,5,11.03,0,,0,,0,,1201.95,12.35,3.5,5
2025-04-21,10:23:00,CNR5565762,Success,431560,Auto,Area 19,Area 49,9.45,8.1,0,,0,,0,,290.91,20.79,3,4.3
2025-04-01,23:36:00,CNR2535115,Cancelled by Driver,228048,Prime Plus,Area 47,Area 18,,,0,,1,More than permitted people in there,0,,,,,
2025-04-11,00:57:00,CNR6089120,Cancelled by Customer,345376,eBike,Area 23,Area 1,,,1,Change of plans,0,,0,,,,,
2025-04-26,01:32:00,CNR1418041,Success,807309,eBike,Area 32,Area 10,6.79,6.3,0,,0,,0,,601.34,18.91,4.3,3.5
2025-04-01,07:03:00,CNR4080868,Cancelled by Driver,442001,Prime Plus,Area 31,Area 30,,,0,,1,More than permitted people in there,0,,,,,
2025-04-16,02:33:00,CNR0342247,Success,474304,Auto,Area 25,Area 11,2.51,5.43,0,,0,,0,,401.19,22.63,4.5,4
2025-04-07,19:22:00,CNR1062952,Success,530497,Mini,Area 10,Area 10,2.27,6.31,0,,0,,0,,300.56,6.76,3.2,4.4
2025-04-03,15:24:00,CNR5550369,Incomplete,732332,Prime Sedan,Area 30,Area 50,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-16,14:51:00,CNR5496173,Success,845882,Prime SUV,Area 1,Area 10,3.99,6.4,0,,0,,0,,207.34,6.15,3.8,3.4
2025-04-29,12:31:00,CNR4621588,Cancelled by Driver,926038,Mini,Area 43,Area 44,,,0,,1,More than permitted people in there,0,,,,,
2025-04-09,11:16:00,CNR4070048,Success,934630,Bike,Area 38,Area 19,7.35,10.94,0,,0,,0,,198.83,18.77,3.2,4.9
2025-04-01,23:38:00,CNR0915673,Success,563230,eBike,Area 47,Area 21,6.33,10.27,0,,0,,0,,801.63,3.02,3.8,4
2025-04-21,03:20:00,CNR6141474,Success,483128,Prime Sedan,Area 4,Area 9,4.93,10.38,0,,0,,0,,500,23.59,3.9,3.3
2025-04-07,00:41:00,CNR4297793,Incomplete,890322,eBike,Area 36,Area 30,,,0,,0,,1,Other Issue,,,,
2025-04-19,12:43:00,CNR4081285,Other,654097,Prime Sedan,Area 44,Area 47,,,0,,0,,0,,,,,
2025-04-13,13:46:00,CNR9136706,Success,363133,eBike,Area 34,Area 33,9.57,3.55,0,,0,,0,,1193.72,6.87,4.8,3
2025-04-07,09:39:00,CNR5610886,Other,752814,Bike,Area 8,Area 37,,,0,,0,,0,,,,,
2025-04-21,02:37:00,CNR7451124,Success,204150,Prime SUV,Area 31,Area 11,6.17,8.87,0,,0,,0,,192.3,23.48,3.8,3.2
2025-04-14,17:31:00,CNR4233370,Success,348737,Prime Sedan,Area 46,Area 31,9.67,3.03,0,,0,,0,,1198.1,1.36,4.3,4
2025-04-19,03:33:00,CNR7466569,Success,177531,Bike,Area 5,Area 14,3.27,5.33,0,,0,,0,,804.78,14.85,4.9,3.7
2025-04-17,20:59:00,CNR3945632,Incomplete,276175,Auto,Area 23,Area 35,,,0,,0,,1,Customer Demand,,,,
2025-04-01,10:45:00,CNR1602009,Cancelled by Driver,845381,eBike,Area 15,Area 18,,,0,,1,More than permitted people in there,0,,,,,
2025-04-30,18:14:00,CNR0625307,Success,287507,Prime Plus,Area 42,Area 6,7.82,6.96,0,,0,,0,,396.74,22.15,3.8,3.4
2025-04-28,02:53:00,CNR5003921,Cancelled by Driver,536198,Mini,Area 45,Area 24,,,0,,1,Customer related issue,0,,,,,
2025-04-11,02:13:00,CNR3067025,Success,249087,Mini,Area 44,Area 44,5.02,7.49,0,,0,,0,,302.87,8.52,4.2,3.8
2025-04-18,12:03:00,CNR5433182,Success,998214,Auto,Area 49,Area 43,2.96,9.3,0,,0,,0,,197.81,13.53,3.9,3.6
2025-04-02,12:49:00,CNR3084990,Success,625542,Prime Plus,Area 13,Area 25,7.44,8.05,0,,0,,0,,193.72,6.61,4.6,3.8
2025-04-09,09:09:00,CNR4306281,Incomplete,555613,Bike,Area 24,Area 44,,,0,,0,,1,Other Issue,,,,
2025-04-08,11:41:00,CNR7131183,Success,825971,Bike,Area 15,Area 45,9.69,5.32,0,,0,,0,,398.77,23.96,3.8,3.7
2025-04-10,03:37:00,CNR6512086,Success,785595,Bike,Area 16,Area 8,3.53,8.73,0,,0,,0,,803.51,5.75,4.9,4.8
2025-04-28,08:12:00,CNR4850064,Cancelled by Driver,185863,Prime Sedan,Area 6,Area 28,,,0,,1,More than permitted people in there,0,,,,,
2025-04-29,01:01:00,CNR0093894,Success,483220,Prime Sedan,Area 47,Area 32,9.52,9.08,0,,0,,0,,206.76,16.11,4.7,4.4
2025-04-29,18:03:00,CNR0198084,Success,383009,Bike,Area 40,Area 14,5.29,6.1,0,,0,,0,,295.8,3.25,4.9,3.6
2025-04-14,03:32:00,CNR8234219,Cancelled by Driver,238279,Mini,Area 19,Area 26,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-28,09:39:00,CNR2862744,Incomplete,579200,Mini,Area 2,Area 26,,,0,,0,,1,Customer Demand,,,,
2025-04-05,10:02:00,CNR6458543,Success,862926,Prime Plus,Area 42,Area 9,2.54,7.59,0,,0,,0,,695.15,3.66,4,4.9
2025-04-08,00:02:00,CNR9862555,Success,262827,Prime SUV,Area 45,Area 35,3.74,10.34,0,,0,,0,,299.22,20.37,3.5,4.3
2025-04-24,02:07:00,CNR6068002,Success,944436,Mini,Area 9,Area 8,5.76,7.17,0,,0,,0,,193.99,9.92,4.9,3.3
2025-04-06,20:20:00,CNR4783049,Success,605354,Prime Sedan,Area 45,Area 29,9.94,4.23,0,,0,,0,,1006.33,5.9,3,4
2025-04-28,13:09:00,CNR1067308,Cancelled by Driver,971169,Prime Plus,Area 50,Area 1,,,0,,1,Customer related issue,0,,,,,
2025-04-18,06:14:00,CNR9246995,Success,395988,Auto,Area 38,Area 12,7.7,7.12,0,,0,,0,,803.33,21.94,4.5,4.4
2025-04-22,09:07:00,CNR4342428,Success,210879,Prime Sedan,Area 26,Area 17,3.32,9.55,0,,0,,0,,95.33,9.44,3.3,3.6
2025-04-13,03:26:00,CNR3929301,Other,700711,Mini,Area 38,Area 13,,,0,,0,,0,,,,,
2025-04-04,14:49:00,CNR7159556,Success,624517,eBike,Area 48,Area 17,2.11,3.81,0,,0,,0,,93.04,22.88,4.6,4.2
2025-04-03,18:57:00,CNR8886122,Success,510039,Prime Plus,Area 36,Area 47,6.58,11.59,0,,0,,0,,100.06,24.45,3.3,3.3
2025-04-26,12:18:00,CNR1295284,Success,165434,eBike,Area 10,Area 45,5.83,9.12,0,,0,,0,,593.45,23.98,3.5,4.6
2025-04-30,11:42:00,CNR5309473,Incomplete,304741,Mini,Area 39,Area 11,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-26,20:46:00,CNR0344544,Success,896294,Prime SUV,Area 3,Area 36,9.3,11.77,0,,0,,0,,806.74,9.15,3.3,3.6
2025-04-18,03:29:00,CNR0061773,Success,835796,Prime SUV,Area 18,Area 32,8.51,11.55,0,,0,,0,,96.95,5.63,4.8,3.9
2025-04-08,07:18:00,CNR5739771,Success,977181,Mini,Area 3,Area 6,2.19,8.14,0,,0,,0,,492.72,18.29,3.4,4.3
2025-04-30,00:55:00,CNR4397661,Success,292992,Bike,Area 1,Area 50,9.46,10.57,0,,0,,0,,209.74,21.8,4.3,4.8
2025-04-03,11:39:00,CNR3267350,Success,143005,Mini,Area 37,Area 49,6.39,5.68,0,,0,,0,,101.05,13.79,4.3,4.7
2025-04-01,14:52:00,CNR3989275,Success,527931,Prime Sedan,Area 5,Area 39,9.53,8.27,0,,0,,0,,609.33,6.81,4.7,3.7
2025-04-30,14:31:00,CNR8213238,Cancelled by Customer,232419,eBike,Area 9,Area 23,,,1,Change of plans,0,,0,,,,,
2025-04-08,20:29:00,CNR7500712,Cancelled by Driver,523244,Bike,Area 24,Area 23,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-05,12:06:00,CNR7470991,Success,332107,Prime Plus,Area 42,Area 29,7.24,4.61,0,,0,,0,,690.55,12.11,4.5,4.1
2025-04-25,11:23:00,CNR1846083,Success,900422,Prime SUV,Area 16,Area 19,3.25,7.52,0,,0,,0,,503.26,17.51,3.4,3.7
2025-04-17,02:55:00,CNR8370943,Success,898444,Prime Plus,Area 43,Area 5,7.99,10.43,0,,0,,0,,97.07,4.32,3.1,4.1
2025-04-07,19:43:00,CNR3524657,Success,482245,Prime SUV,Area 41,Area 30,8.05,5.74,0,,0,,0,,804.46,1.74,4.9,4.8
2025-04-10,05:49:00,CNR1858927,Cancelled by Driver,991540,eBike,Area 14,Area 3,,,0,,1,Customer related issue,0,,,,,
2025-04-29,22:48:00,CNR9414611,Cancelled by Driver,384131,Mini,Area 43,Area 28,,,0,,1,More than permitted people in there,0,,,,,
2025-04-12,02:26:00,CNR2481959,Success,385599,Prime SUV,Area 47,Area 21,7.98,11.77,0,,0,,0,,1000.11,15.18,4.9,3.4
2025-04-03,20:55:00,CNR6410764,Cancelled by Customer,351380,Prime Sedan,Area 44,Area 46,,,1,AC is not working,0,,0,,,,,
2025-04-03,23:45:00,CNR0746927,Success,904054,eBike,Area 45,Area 34,9,9.79,0,,0,,0,,100.43,22.3,3.7,4.7
2025-04-30,02:24:00,CNR6054124,Cancelled by Driver,412575,Prime Plus,Area 33,Area 7,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-14,11:44:00,CNR4393112,Cancelled by Customer,550420,Auto,Area 19,Area 19,,,1,AC is not working,0,,0,,,,,
2025-04-29,02:14:00,CNR7405307,Cancelled by Driver,550536,Prime SUV,Area 50,Area 6,,,0,,1,More than permitted people in there,0,,,,,
2025-04-03,11:12:00,CNR6289989,Success,425513,Prime Plus,Area 21,Area 3,8.57,10.39,0,,0,,0,,1205.06,19.64,4.2,4.8
2025-04-06,16:07:00,CNR8423699,Cancelled by Driver,216309,Prime Plus,Area 19,Area 9,,,0,,1,Customer related issue,0,,,,,
2025-04-21,00:21:00,CNR2294210,Cancelled by Driver,369793,Prime SUV,Area 5,Area 1,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-30,12:18:00,CNR8190867,Incomplete,686636,Auto,Area 35,Area 35,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-20,07:32:00,CNR5086651,Success,310857,Prime Sedan,Area 1,Area 41,5.04,8.03,0,,0,,0,,590.9,21.53,3.1,3.4
2025-04-07,06:34:00,CNR3535726,Success,538519,Mini,Area 44,Area 32,5.13,6.86,0,,0,,0,,100.93,9.07,4.5,3.6
2025-04-21,23:31:00,CNR1956868,Incomplete,410421,Prime Plus,Area 32,Area 33,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-25,00:35:00,CNR1771505,Success,898890,Prime SUV,Area 24,Area 44,4.79,11.25,0,,0,,0,,296.48,10.17,3.1,3.6
2025-04-23,06:34:00,CNR5683298,Other,775335,Mini,Area 6,Area 41,,,0,,0,,0,,,,,
2025-04-18,04:12:00,CNR9352903,Cancelled by Customer,486784,Mini,Area 15,Area 46,,,1,AC is not working,0,,0,,,,,
2025-04-06,00:34:00,CNR5407353,Other,829371,Prime Plus,Area 17,Area 40,,,0,,0,,0,,,,,
2025-04-29,18:15:00,CNR5126267,Success,566930,Auto,Area 34,Area 48,5.81,8.24,0,,0,,0,,94.57,24.67,4.7,4.7
2025-04-02,01:42:00,CNR7333632,Other,559334,Prime SUV,Area 32,Area 20,,,0,,0,,0,,,,,
2025-04-03,14:10:00,CNR8300427,Success,994615,Prime SUV,Area 46,Area 50,5.12,7.15,0,,0,,0,,303.61,9.08,4.8,4.9
2025-04-18,15:13:00,CNR4809884,Cancelled by Driver,625434,Auto,Area 50,Area 34,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-04,19:32:00,CNR9325034,Cancelled by Driver,763012,Prime Sedan,Area 42,Area 42,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-27,07:34:00,CNR7812296,Success,557180,eBike,Area 20,Area 34,7.57,3.64,0,,0,,0,,790.71,9.4,4.1,4.8
2025-04-16,03:09:00,CNR4214835,Success,860487,Prime Plus,Area 45,Area 33,4.72,10.89,0,,0,,0,,300.81,6.26,3.7,3.2
2025-04-21,08:28:00,CNR4910798,Cancelled by Customer,355664,Prime Plus,Area 6,Area 49,,,1,Change of plans,0,,0,,,,,
2025-04-20,14:08:00,CNR7923848,Cancelled by Customer,697543,eBike,Area 46,Area 27,,,1,Change of plans,0,,0,,,,,
2025-04-09,19:56:00,CNR8403660,Success,301541,Prime SUV,Area 6,Area 40,5.15,10.7,0,,0,,0,,596.78,10.09,3.1,4.5
2025-04-01,07:13:00,CNR5263379,Cancelled by Driver,879996,Prime Plus,Area 39,Area 42,,,0,,1,Customer related issue,0,,,,,
2025-04-18,12:26:00,CNR5058563,Success,604283,Prime SUV,Area 4,Area 27,2.31,4.52,0,,0,,0,,200.14,21.36,3.3,4.6
2025-04-30,16:48:00,CNR0916680,Success,803211,Mini,Area 45,Area 6,5.37,7.88,0,,0,,0,,98.8,14.6,3.8,3.2
2025-04-13,15:09:00,CNR3601754,Other,928790,Prime SUV,Area 15,Area 45,,,0,,0,,0,,,,,
2025-04-12,15:51:00,CNR9641853,Incomplete,262880,Prime SUV,Area 34,Area 35,,,0,,0,,1,Other Issue,,,,
2025-04-17,23:47:00,CNR6722893,Other,555459,Mini,Area 50,Area 15,,,0,,0,,0,,,,,
2025-04-24,20:04:00,CNR2932608,Success,110861,Mini,Area 42,Area 27,8.44,8.56,0,,0,,0,,799.1,1.83,4.7,3.8
2025-04-23,10:18:00,CNR8161592,Success,576940,Auto,Area 40,Area 14,3.1,7.54,0,,0,,0,,90.88,17.88,3.2,4.5
2025-04-12,10:27:00,CNR6109589,Cancelled by Customer,599533,Mini,Area 14,Area 17,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-08,12:44:00,CNR0937946,Success,972669,eBike,Area 23,Area 6,3.85,5.05,0,,0,,0,,397.43,10.87,3.8,3.8
2025-04-25,01:11:00,CNR1105594,Success,505261,Bike,Area 5,Area 7,8.54,6.28,0,,0,,0,,1201.37,16.81,3.4,4
2025-04-15,11:50:00,CNR3080367,Success,716092,eBike,Area 19,Area 25,7.94,4.77,0,,0,,0,,207.91,4.76,3.1,3.3
2025-04-17,17:09:00,CNR6351812,Success,387413,Prime Sedan,Area 19,Area 21,6.83,5.45,0,,0,,0,,104.36,4.79,4.6,3.9
2025-04-07,23:03:00,CNR5786699,Cancelled by Customer,240235,Prime Plus,Area 11,Area 34,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-10,16:42:00,CNR9059234,Success,989949,Bike,Area 34,Area 7,2.46,10.25,0,,0,,0,,207.77,14.93,3.6,4.2
2025-04-11,22:34:00,CNR3835255,Incomplete,775301,Auto,Area 38,Area 49,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-26,07:19:00,CNR8880006,Success,455380,eBike,Area 23,Area 40,6.64,9.47,0,,0,,0,,592.53,19.8,4.8,4.2
2025-04-22,17:39:00,CNR5360720,Success,986323,eBike,Area 28,Area 44,3.23,10.86,0,,0,,0,,405.21,4.73,3,4
2025-04-28,17:48:00,CNR4591067,Cancelled by Customer,748614,Prime Sedan,Area 39,Area 46,,,1,Change of plans,0,,0,,,,,
2025-04-25,01:24:00,CNR4256980,Success,836177,Prime SUV,Area 9,Area 12,6.29,9.9,0,,0,,0,,208.66,6.27,4.8,3.9
2025-04-22,21:34:00,CNR5735535,Other,940725,Auto,Area 13,Area 43,,,0,,0,,0,,,,,
2025-04-12,11:35:00,CNR8095962,Success,724263,Auto,Area 24,Area 3,6.49,11.75,0,,0,,0,,1194.4,22.34,4.2,3.2
2025-04-21,02:06:00,CNR0255195,Success,421559,Bike,Area 29,Area 47,3.67,7.58,0,,0,,0,,96.11,7.4,3.3,3.9
2025-04-29,13:19:00,CNR1017219,Success,716551,Auto,Area 5,Area 27,2.39,9.07,0,,0,,0,,296.54,6.53,3.8,3.5
2025-04-24,09:50:00,CNR5946800,Success,124731,Prime SUV,Area 18,Area 38,3.07,11.66,0,,0,,0,,599.81,8.5,4.8,3.9
2025-04-07,03:06:00,CNR3484815,Other,297909,Mini,Area 18,Area 23,,,0,,0,,0,,,,,
